"Código","year","Quarter","kz_dum","SETOR_NUM","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","kz","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"ALPA4",2013,56,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.36661261923667,137.888738632202,4692620711.2,871340903.36,432709982.94,1416058776.3,716055175.65,4781916320.6,93032136.87,187987671.16,2560506759.2,209840145.72,454188386.02,8152700386.2,421519000,153154357.71,0.158215084838901,0.129761702761485,0.526240387562132,0.0757491280423713,22.2692570503775,0.192275804532587,0.719385037998333,2.91742057283643,0.454354631066591,0.0463984135733759,0.257227855378086,0.0378009854888046,0.209564631193399,2.19169947266417,2.1644494406044,0.092210730329694,4.92644711817385,0.832692178721744,0.168993884271251,0.592087024779461
"ALPA4",2014,60,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.242124561746549,148.63472366333,4783339147.6,915717730.67,367484709.05,1305996510.7,721507051.13,4868072174.7,101954835.11,415309364.35,2620493083.6,219075984.84,426339769.09,4221267683.7,462201000,152559063.21,0.0193321476384146,0.100037819600373,0.432062100606364,0.018017014168326,22.2884047060093,0.0509293516910285,0.538755316489542,2.32687752177327,0.436210203340719,0.0885026491399082,0.47663246698108,0.0325104185057794,0.175085391517503,1.30636173867481,1.94608171863919,0.0768259781944131,5.0014917770144,0.773710709071837,0.14023494713642,0.421746193290058
"ALPA4",2015,64,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,-2.37069397488707,249.816769917806,4460586007.5,878140942.84,322755334.32,1552084147.9,619538674.4,4890569303.3,120432633.92,468079030.69,2180269091.5,264767846.6,437119579.14,4599191617.9,460846000,503598070.69,-0.0674744420457703,0.0926524242928427,0.453997250725906,0.00462136299394263,22.2185459861634,-0.041035339353434,0.483978799794271,2.37149806055529,0.499006608002765,0.0978561244031493,0.511160825014846,0.105281698652431,0.549949022305743,1.5179203873248,1.6509541651422,0.0723571597492619,5.52072772881606,0.996034310978536,0.14803463277918,0.352461597619007
"ALPA4",2016,68,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.371267738252553,308.932376861572,4217416519.7,805204363.35,403188173.72,1109013639,804858678.23,4521119859.6,115549156.17,436396248.06,2203489545.8,219372895.9,526715965.61,4864294162.8,463054000,146960782.97,-0.0545151438378582,0.116293538341778,0.429062978275058,-0.0755432385858855,22.1624885784007,-0.0830579419906279,0.590722177481384,2.17945915497384,0.464829757718105,0.0978338378245025,0.496954676374215,0.0329465192965456,0.167354436856928,1.60718450462943,2.40100748749791,0.0956007479547409,5.73312240783948,0.868564282902077,0.182977121215984,0.459138338791091
"ALPA4",2017,72,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.180061247640204,346.490038553874,4174015012,781677181.91,392427086.11,1214800723.2,506455366.8,4031477224,115708305.22,681583031.25,2368271343.6,140761359.76,410979929.64,8645175141.2,463054000,161760041.73,-0.0102910176164168,0.120484990978825,0.408130447149299,-0.108301184398,22.152144242145,-0.0292188946196426,0.631063881988836,2.13766363962414,0.420893640633872,0.161611505068625,0.846472103571717,0.0383552444901758,0.200893150972267,2.48356347578944,2.91969280732103,0.094016692556639,5.84785406945444,0.726798512616179,0.165701910454852,0.487363337770964
"ALPA4",2018,76,0,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,-0.438968230369557,165.088276545207,4155556237,804697015.31,346114247.77,1210728000.4,366114683.76,4076627809.5,111297059.69,541650980.51,2485764147.3,218528463.83,478268934.83,8062095560.1,463053374,215506890.34,-0.00442230680697897,0.109585448577682,0.377775997361459,0.0111995139724991,22.1477121280146,0.0294492840941728,0.585166508688832,2.0172556147885,0.388135684691231,0.129767377202236,0.692934363500922,0.0516305978106051,0.275698069903252,2.31953021317276,2.1885887378134,0.0832895112062949,5.10648034019899,0.634349274798554,0.139238571022896,0.442784125953737
"ALPA4",2019,80,1,17,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,2.18898340156517,158.080664316813,4526469272.8,1168738642.4,274373481.89,1257725718.7,531473060.79,3715820030.6,159408986.01,566817646.43,2645519712.7,94315290.067,429470248.28,17536575193,578816719,36035.26148,0.0892571330156686,0.104386138259353,0.430555785422764,-0.0885064312369133,22.2332080625656,0.452395895801549,0.539063100330862,2.22344403601489,0.403452616584562,0.136399946024843,0.70438641581346,8.67158556516486e-06,4.47811546388274e-05,4.26950296307554,4.55355910982102,0.0606153417496364,5.06310543639972,0.676312775482575,0.10371250706349,0.340964955343224
"ALUP11",2014,60,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,-2.24197043964986,148.63472366333,11711421063,3752516408.5,475878865.94,1434504857.9,5189590961.2,1933643461.9,50566187.696,442963424.61,3218099923.1,412121841.04,1377756449.1,4819879687.1,624901800,1344461915.5,0.00363420757000986,0.0451147867874348,0.567665454303737,0.0732161552786626,23.1838303618473,0.0731147666815616,0.150548565123818,1.89430618432159,0.673030286392103,0.0379606576562685,0.126675153497554,0.11521641668524,0.38447851460315,0.977163697269417,3.34308039977497,0.0406337423426307,5.0014917770144,2.05838724010751,0.1478757270786,0.136088049351401
"ALUP11",2015,64,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,0.457404419237213,249.816769917806,11866145841,4340116631.4,247913844.04,2284245960.9,4761505808.2,1770214290.8,87183313.682,701488002.47,2975024204.8,608678391.31,1276754696.7,3246532336.8,624901800,561519185.4,0.0132114435274489,0.0286128520116722,0.601613735105103,-0.0845187721108702,23.1969552953697,0.156588315395237,0.0892993184421408,1.87760718464557,0.703114388292013,0.0598977697664904,0.186938024009976,0.0479462895560994,0.149638035993148,0.867365380790957,2.09758505464957,0.0208925330399536,5.52072772881606,2.36830065373322,0.0833317065588938,0.0660660253152894
"ALUP11",2016,68,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,0.45957321650368,308.932376861572,11407610264,4248941888.1,346590597.73,1982074877.4,4343059681.6,1732675325.4,98229216.258,684382951.46,3232916432.8,572312948.81,1384355187,5983305540.4,750886270,545381847.29,-0.0386423345156996,0.0374864610589106,0.53304035225535,-0.0212058876685687,23.1575465366407,-0.021007440823218,0.102490290415194,1.45736511162828,0.661759867615943,0.0576752519841206,0.157687686664595,0.0459611616608986,0.125660643159738,1.0789674449383,2.41887797555247,0.0303824017221001,5.73312240783948,1.95647944834808,0.107206791432534,0.0798574386739924
"ALUP11",2017,72,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,0.321308772343223,346.490038553874,12416986634,4360384001.2,358410651.13,1847118199.3,4496653380.4,1666149985.3,107731709.02,1711512814.2,4207026248.5,458985737.24,1159793188.6,6795097542.7,879111269,471466229.02,0.0884827186974802,0.0408624023228639,0.556099957211862,-0.0383945792525454,23.2423312619531,0.0262282036410325,0.109707869023938,1.49302385082436,0.601259893611502,0.150032546220585,0.402809183856675,0.0413290968142423,0.110960856005217,1.05813668885036,2.52686106451616,0.0288645435236763,5.84785406945444,1.50789921549975,0.0851933479753757,0.0843529190488107
"ALUP11",2018,76,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,0.293748982520464,165.088276545207,15250468171,4472306720.9,403797693.56,1596299153.4,7116430970.9,1965911512.1,106237438.01,3106585782.4,4518837282.1,380541809.7,1245661942.1,6283011996.8,879111269,530259001.12,0.228193974956968,0.0410755964070566,0.701678304174294,0.179912690600916,23.4478760392663,0.0256680878723521,0.116970232766113,1.99815661233098,0.658480575784674,0.250188380963026,0.712456926166377,0.0427043224535696,0.121608326462548,0.98329716523822,3.2733904931025,0.0264777244234281,5.10648034019899,1.92809113946475,0.0893587594223677,0.0926059937493746
"ALUP11",2019,80,0,6,"Alupar","UNT N2","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",2149,1.22141936384055,158.080664316813,19388704373,4430361228.5,891156020.32,2087737908.1,9753516079.8,4596596894.6,113084656.4,1026208172.5,5007088571.9,349977462.43,2447167619.8,9198511327.2,879111269,440499040.25,0.271351420533383,0.0658498260813819,0.776451834470046,1.3381504540303,23.6879564846286,-0.00937893910629604,0.224546467715861,2.64768378531897,0.702814175689491,0.0672902733865848,0.229458361544015,0.0288842962268952,0.0984948188350898,1.08515581600177,6.99235774443466,0.0459626390281648,5.06310543639972,2.36489804761067,0.177978880845289,0.199260935336891
"ABEV3",2006,28,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-0.191712517513954,96.7511024475098,72592968515,11656921033,5715073697.1,13939098586,18654695857,35871049480,4951712553.7,3134100001.8,39240325917,2539049328.1,10967985519,130561105380,64458211000,3647112431.7,0.0318427607212547,0.151618626406974,0.463291025679668,0.0700919464069166,25.0081339016762,0.0268161097739263,0.939598709713286,2.87106973771093,0.45373694672747,0.0445483696890778,0.276071559752388,0.0518403729337578,0.321260973495892,2.24753034847014,4.31972132152607,0.0787276483385451,4.57214172665127,0.83061987079163,0.145642870275552,0.503420219122584
"ABEV3",2007,32,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,0.0489097367696971,113.58053334554,69165132072,10905035335,5490994894.3,16544891504,17987149472,38307061338,5751118530.5,4500228004.7,33962725029,2680425108.2,11266885619,153265393510,620833000,3806852222.6,-0.0472199513688671,0.154865046226578,0.475694019440252,0.0679102477712063,24.9597627007921,-0.0645012259988259,0.964415336860762,2.96236380758195,0.504155908401515,0.0619926157692547,0.386056317269384,0.0524410600706236,0.326574419765137,2.71520387310915,4.2033950452606,0.0793896394007308,4.73251213020812,1.01676296429435,0.161677100103462,0.471050192306814
"ABEV3",2008,36,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-1.0796249289481,174.038621902466,68611108483,12670587133,5632241380.8,19659635003,16892972356,38474160790,6024367491.1,6072934531.6,31807597187,3410508219.3,10654915041,104032700990,614051084,5363815607.5,-0.00801015732064631,0.16853302412212,0.528483157105074,0.00436210573621423,24.9517202898079,0.161902437155193,1.06891986259667,3.35190178079327,0.5347059389561,0.0878034111939258,0.556892696359154,0.0775508619273124,0.491865953912565,2.04901671839092,3.12414290066918,0.0820893512046307,5.15927723954065,1.14917851682111,0.177072205350423,0.516480800637406
"ABEV3",2009,40,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-1.71059966087719,131.44704469045,70770933375,11639091375,10564279348,14986318090,16436072426,40933236823,2429245098.6,7135034554.9,38856757350,2379800236.9,16973859640,173331140540,616445000,6283609460.6,0.0314792304009364,0.189379310929213,0.457978178909405,0.0639150011983926,24.9827142077983,-0.0814086787907021,1.02548716252927,2.47994747095513,0.447108302677666,0.103992410451551,0.563117910796502,0.0915829754034204,0.495920938362407,2.89318681118779,7.13247245580186,0.149274269028249,4.87860406853784,0.808672484761521,0.271877533496757,0.833763995078475
"ABEV3",2010,44,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-2.64687900755689,92.7765544255574,71117012001,11718274187,12599915309,17588090922,12595281188,42047541961,2611516368.4,9847032419.2,40595405706,1840202655.2,16701988980,240537839110,3102980000,8382995087.4,0.00489012380501192,0.214938972145498,0.426493910290328,0.0272225024084556,24.9875924137852,0.0068031781389808,1.30692604665628,2.59327563789317,0.426446641795175,0.139139501905714,0.846031026128962,0.118452515568508,0.720244804109548,3.80670114790809,9.07616828657644,0.177171607108899,4.53019396159539,0.743516946932221,0.31037786394478,1.08255145552545
"ABEV3",2011,48,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-2.53686442872744,133.884857654572,72189861878,14496373365,13519695110,22542660799,9235318271.9,42442540082,2276091819.3,12636109156,40071542587,1930291134.9,18321378132,274649866347.2,3116840000,8550407707.90401,0.0150856995648933,0.22210982273943,0.446840751274156,0.00939408352018221,25.0025654557836,0.237074089039661,1.34796188220476,2.71183098840218,0.44228518628427,0.177680540850371,1.07832509756584,0.120462051851666,0.731071918141661,4.50463080619914,9.49151027052153,0.187279692165752,4.89698015933123,0.793031089379858,0.337388935817661,1.15372749384875
"ABEV3",2012,52,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-2.01943667470545,117.530190149943,80063937432,16870678896,13807733070.32,22941134488,12886672394,47646859962,2614552542.2,13195475705,42669033424,2179639121.6,20489831178,274649866347.2,3127027000,8056853900.2,0.109074534140363,0.251400112246659,0.496299701231574,0.122620367912597,25.1060913703157,0.163786174046297,1.2519365307614,2.47150138727128,0.456423554659454,0.182788488046981,0.910260474999845,0.111606445705853,0.555784105261282,5.07242554209083,9.40056130161543,0.194019771388253,4.76669523802776,0.839667646697803,0.36405762189735,1.07157745222714
"ABEV3",2013,56,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-3.04429687191998,137.888738632202,95854449004,19454172462,13308806053,23980469545,10462889729,48561445259,2920278385.5,15752642986,59793900531,3483775205.4,21379140206.7601,274649866347.2,15662590670,8550407707.90401,0.197223769882804,0.202701552771917,0.43019816884791,0.0191950801737914,25.286096721678,0.153135127633337,0.961969849497158,2.04161074289467,0.365496188506242,0.196750790571336,0.93372905044947,0.125684751584277,0.596467762147134,4.30952921806229,6.1601022149005,0.138843905434631,4.92644711817385,0.576034661865602,0.222577987634376,0.788871991165423
"ABEV3",2014,60,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-4.48705082252734,148.63472366333,94632979945,20646832011,13807733070.32,28628396939,8754212708.5,49950701868,3138343630,12752804604,55383668760,3474304651.7,20783151757,274649866347.2,15710945854,8550407707.90401,-0.0127429563436229,0.197853456579867,0.389993474856238,0.0286082220492094,25.27327187746,0.0613061054809518,0.97486203029426,1.92157285130065,0.402976278549056,0.13304342924623,0.655530561832438,0.165031764768059,0.8131432427105,3.95563943442403,5.98196008713015,0.167243919014263,5.0014917770144,0.674975321867789,0.285766378218531,0.81354220874286
"ABEV3",2015,64,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-3.66355820246096,249.816769917806,106879780520,22685448338,13807733070.32,35725167297,11497568243,55374217734,3644138773.7,16143054037,57284506328,4222305731.2,21379140206.7601,274649866347.2,15679851000,8550407707.90401,0.129413662996957,0.194109842175276,0.499009283734334,0.108577370550913,25.3949704932147,0.0987374879552411,0.88968577803672,2.28716616257841,0.451860892086748,0.170585920958869,0.781865907002075,0.143909453880825,0.659596612969217,3.54558986513907,5.27213089722744,0.137772120754351,5.52072772881606,0.824354412161846,0.257051251235145,0.713187089436042
"ABEV3",2016,68,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-2.10225718397008,308.932376861572,93492681040,21358697438,13807733070.32,32085880058,9385345587.9,50852022686,3916283516,8783579151.3,49985007592,5127237468.4,19068855748,274649866347.2,15699593000,8550407707.90401,-0.125253807734896,0.16754502320155,0.388017503817194,-0.0816660755321759,25.2611489925301,-0.0584846673617458,0.789368366901702,1.82809812828042,0.453454337420865,0.0821818599230409,0.387190018042834,0.107782693844926,0.507805289556627,3.51453347557034,3.71912864686383,0.149646920329669,5.73312240783948,0.829673288927086,0.279901763848871,0.616734198176022
"ABEV3",2017,72,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-1.65568741241763,346.490038553874,94077029571,20388118156,7941899526.9,31075012053,11027566262,51883919488,3912564848.7,11215899071,49836193794,4623364709.1,17789952081,274649866347.2,15707817000,8550407707.90401,0.00625020616052279,0.126795640511455,0.450330206029569,0.0202921486205521,25.2673797471608,-0.0454418760702705,0.555018133011675,1.97121469776962,0.457941490289694,0.119965530416241,0.52512093041055,0.102183949763005,0.447286237858453,4.29617656497085,3.8478366298866,0.0844191144545677,5.84785406945444,0.844819299183095,0.159360073919934,0.371834450577042
"ABEV3",2018,76,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-2.11395933515606,165.088276545207,98275412291,20982913032,11510668543,25922855756,12268323397,52445636889,4200398517.5,11968832634,58824233860,4763364433.4,17739431386,252434305130,15720176000,8550407707.90401,0.044627075696852,0.167002159104554,0.405956473404351,0.0108264257315779,25.3110397035241,0.0291736035395184,0.77059917645594,1.87320766246201,0.393660944863291,0.127223751521269,0.587049405071145,0.0978206266371828,0.451374369835686,2.95725530433226,3.72413902694779,0.117126637015942,5.10648034019899,0.64924227052228,0.195679021853392,0.56457729227023
"ABEV3",2019,80,0,2,"Ambev S/A","ON","Alimentos e Beb","Indústria de bebidas","Tradicional","Consumo não cíclico","Cervejas e refrigerantes","Bebidas",2326,-1.33436698170427,158.080664316813,101842599740,22598412159,11791503305,25035530945,14189791095,52651229655,4679807318.3,11912322530,61338045940,4753084021.5,16068295262,274649866347.2,15730209000,7879047861.9,0.0362978629734701,0.167603576920414,0.399136682569708,0.00392011191388775,25.3466943185602,0.0769911748924605,0.784986841349455,1.86939353845576,0.390055771081584,0.121213661202731,0.567715384028572,0.0801731346450078,0.375498285194437,3.27167593109991,3.38060408554046,0.11578164083697,5.06310543639972,0.639494157971215,0.192238000482348,0.561957402531163
"CBEE3",2006,28,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.38085703709139,96.7511024475098,8950400293.4,4658516916.9,389226998.56,2187903731.6,3778612305,4494385442.6,286804950.69,293621275.24,2983884256.7,744195194.74,792952178.91,7029783257,934944982440.048,0,0.0285112996465416,0.0776844024773305,0.68562622475003,-0.0031479479410848,22.9149640937526,0.0718238153351975,0.155540305221388,1.37276607484401,0.666620021572259,0.0337407031530932,0.0675558940978895,0,0,1.45203553668806,1.06551639208989,0.0434871051350647,4.57214172665127,1.99958025288776,0.130443061819852,0.0895526997260879
"CBEE3",2007,32,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.36590320756114,113.58053334554,9375480046.3,4875760899.1,298941075.68,2190249166.1,4100819752.9,4146303030,258109652.5,905161860.34,3084411127.2,645198095.08,960313428.84,8794642290.9,934944982440.048,0,0.0474928203170368,0.0622375212191088,0.702881291648935,-0.0774482778670258,22.9613636124306,0.0466337218636882,0.119576839177969,1.3504445795136,0.671012992188048,0.101130880258782,0.194302580947229,0,0,1.60906013723036,1.48840090533889,0.0318854153817944,4.73251213020812,2.03963371274405,0.0969199835403836,0.064170868328397
"CBEE3",2008,36,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,1.95094550604279,174.038621902466,8260411932,4440327561.6,518007932.46,1948764008.1,3465772511.5,4512690279.8,283556260.21,849439048.89,2845875412.4,543905935.89,1015200630,5648167477,934944982440.048,66795788.779,-0.118934508824437,0.0854958027441309,0.577520990163787,0.0883648028494435,22.834740293938,-0.0893057199708819,0.164397764627457,1.11050082882437,0.655480206577185,0.0906021926018848,0.174216715394472,0.00712451932585156,0.0136995620091481,1.33924362219083,1.8665003689265,0.062709697376385,5.15927723954065,1.90259084990435,0.182020593804966,0.106241455063069
"CBEE3",2009,40,0,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,0.111656983016064,131.44704469045,8098830805.3,4571628111.8,392285159.29,2244770602.8,3392354835.5,4845709396.7,301473000.62,720653962.19,2461705367.1,431232892.93,852981662.4,9553078305.2,934944982440.048,504553956.03,-0.0195609042297335,0.0839859035628055,0.682426673718576,0.0737961385009473,22.8149855431814,0.0295700144591783,0.156240311167498,1.26952918677665,0.696041882309898,0.0872418915814912,0.162297477425365,0.0610809678964567,0.113629895324252,1.87560452967597,1.97800695722546,0.0484372582562513,4.87860406853784,2.28992693993302,0.159355040831767,0.0883459956158384
"CBEE3",2010,44,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,1.49956282026582,92.7765544255574,7187980066.4,67938781.448,360085039.87,1762519055.3,2786846448.8,5256961302,286815602.77,62601460.387,2638614562.3,445077253.65,769397409.99,8889350133.3,934944982440.048,190397222.74,-0.112466942549772,0.0798758065444037,0.561731145330611,0.0848692877827277,22.6956760326864,-0.828843345452978,0.141503339033694,0.995130267126817,0.632912927147068,0.00772969109887228,0.0136934717470603,0.0235092234073344,0.0416475745803904,1.86960947488139,1.72868283804735,0.0500954421887182,4.53019396159539,1.7241493202912,0.136467464788084,0.0787651644149643
"CBEE3",2011,48,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.12348154933954,133.884857654572,7288716153,64765167.662,329117324.92,1735394824.5,2994044228.3,5182544889.9,285120694.62,93075090.444,2559277100.3,484130345.8,907852942.69,11476525342,934944982440.048,80198409.528,0.0140145194713169,0.0854534951218406,0.657964964998668,-0.0141557846491449,22.7095932567581,-0.0467128452756997,9.04105146498888,69.6132452187104,0.648871344892269,0.0129487129324519,1.36998469004392,0.0111572943702063,1.18045110345971,2.22343195353131,1.87522420473317,0.0451543616202611,4.89698015933123,1.84795896163241,0.128597768831449,4.84432187191795
"CBEE3",2012,52,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.07132152675156,117.530190149943,7730167693.9,63720285.791,729353649.84,1569423957.2,3126068082.5,5456358433.9,261110664.42,30767685.323,3034675654.2,481770832.84,1044277089,6552443715.4,934944982440.048,19451362.297,0.0605664333242419,0.135890092777495,0.644213869923767,0.052833800732459,22.7683963932173,-0.0161333925120535,15.2931637485923,72.5002684190534,0.607424343899459,0.00422127637805406,0.475065323440095,0.002668695266586,0.300336785948179,1.45507008392275,2.16758055452231,0.0943515947804787,4.76669523802776,1.54727970127596,0.240339902167328,11.2615110277548
"CBEE3",2013,56,0,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,1.10950898510593,137.888738632202,7973319765,69873203.68,718913751.78,1332471944.5,3178139260.4,5372995329.4,306162157.56,242021459.83,3462708560.1,462254651.39,1044414567.7,7127733885.4,934944982440.048,177685351.61,0.0314549542426972,0.132607202059653,0.583507549061244,-0.0152781576778517,22.7993667756452,0.0965613668021096,16.0871203983957,70.787680075614,0.565713070319838,0.0313086946381491,3.79818541027611,0.0229859633899294,2.78852094594806,1.45966114909729,2.25939223014727,0.0901649216347464,4.92644711817385,1.30262513480769,0.207616014834133,11.282337215781
"CBEE3",2014,60,0,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,1.05594742351278,148.63472366333,8178425318.8,80921116.474,255565912.18,1413890895.5,3362972201.7,6019636460.4,280318408.02,150553415.82,3401562221.6,764785222.57,988760548.79,5608391320.2,934944982440.048,211513815.34,0.0257239844688457,0.0672096863031054,0.599105923001948,0.120350212750364,22.8247654652156,0.15811372904263,7.66938242382877,68.3647356299378,0.584081031616108,0.0188821495007481,2.15466599341134,0.0265276975681409,3.02710916632183,1.26983545274016,1.29286042618259,0.0312487920617827,5.0014917770144,1.40431448434687,0.0751319233724876,3.65756683134813
"CBEE3",2015,64,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.39225004354583,249.816769917806,9266771515.8,87928824.766,-41760473.018,2259324082.5,4028460997.1,6136397735,283246802.57,158970460.47,2978986436.2,633012394.59,153322828.8,4137692195.8,934944982440.048,130375.54725,0.133075274832942,0.0295272402863285,0.768825884506896,0.0193967319070032,22.9497008835656,0.0865992536602183,2.98421895389431,77.7026486234933,0.6785302808944,0.0194377834697065,1.96451145753874,1.5941399739911e-05,0.00161114370303936,1.12503877511433,0.242211416569982,-0.00450647487604477,5.52072772881606,2.11071289321502,-0.014018349499862,-0.516063974863936
"CBEE3",2016,68,1,6,"Ampla Energ","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,2.56458331302774,308.932376861572,9036911707.8,79788587.471,-247367815.52,2395096120.3,4110678988.9,4981197769,304047909.89,280291535.96,2531136598.6,988677301.39,141748743.36,4702108325.2,98063000,0,-0.0248047345947923,0.00611648774045626,0.702054118643968,-0.188253763182774,22.9245833277399,-0.0925775741534492,0.644613350864628,73.9891056944461,0.719911328068492,0.0302469458194905,3.18770933997951,0,0,1.24023380960181,0.143372102465297,-0.0273730477311724,5.73312240783948,2.57029790995809,-0.0977299351037877,-2.81327330574821
